delta,theta,alphaLow,alphaHigh,betaLow,betaHigh,gammaLow,gammaMid,action
7864,16746964,9015,3365,10219,16763442,1205,5513,rest
23385,62364,25587,1093,11059,22676,717,3144,rest
16761439,7303,25051,1875,6265,6641,2320,8886,rest
33795,16762302,17706,3429,4494,24748,739,6984,rest
16762990,30062,131765,1021,10381,6909,1032,8811,rest
16772386,13524,11248,3514,4076,13556,1582,5435,rest
16755386,10245,22036,4317,5790,16914,2486,5534,rest
16607,13793,21615,2035,4334,24320,975,6044,rest
16744879,16750081,16282,2477,9688,16748876,1771,14068,rest
16759141,16693,22561,2602,4457,31765,1347,11070,rest
144949,18845,18394,4921,17359,9305,136,8748,rest
69953,29661,12315,2840,5180,26487,1186,5661,rest
28009,14355,16768925,2802,4060,12988,652,5156,rest
16760537,9616,23266,2341,15191,16759096,1000,8687,rest
8260,16754150,30256,3891,3166,13941,2441,5668,rest
12608,5267,26608,3468,11796,12101,2296,5465,rest
24185,16754338,18369,2188,15939,10060,594,10545,rest
16748739,11414,16747222,2326,12363,17350,2127,12736,rest
54189,16745910,17380,4117,6532,12731,2106,4574,rest
16744885,13542,16748420,5281,17964,16746456,1298,4447,rest
484108,16762134,83728,2022,7717,19854,821,11866,rest
27828,75108,24729,1965,5152,7157,2585,6706,rest
16758917,16764616,16756279,3841,8299,10661,281,5066,rest
204642,16766509,23445,2563,7833,21285,1816,14058,rest
16763235,31957,27031,2255,5730,10229,994,3903,rest
13622,16745229,79526,5715,12013,20322,1241,10626,rest
10615,16748720,14407,1930,5343,18239,1394,2302,rest
28529,16751991,16757221,5489,11657,35534,1586,6205,rest
474543,16754786,16755900,4719,10450,20911,7790,4877,rest
866252,8232,16745863,6406,1017,2921,708,4098,rest
618706,17917,227089,8520,31532,10312,5921,8236,rest
88430,10143,27451,1904,11625,8658,1133,5979,rest
16764278,66144,16750314,3458,5568,20826,1992,7307,rest
49973,4293,15470,1339,2079,5978,550,1257,rest
28961,16758606,16771741,3984,7702,19033,1877,7000,rest
26048,16751001,18288,3875,16552,18888,1865,7754,rest
16767742,22818,16770899,3608,3346,19378,2977,3204,rest
72942,11549,4349,3808,6180,30402,3619,10739,rest
61775,2116,16806,1151,1909,1491,340,1398,rest
